generation,status,type_number,type_1,type_2,height_m,weight_kg,abilities_number,total_points,hp,attack,defense,sp_attack,sp_defense,speed,catch_rate,base_friendship,base_experience,maximum_experience,egg_type_number,has_gender,proportion_male,egg_cycles,damage_from_normal,damage_from_fire,damage_from_water,damage_from_electric,damage_from_grass,damage_from_ice,damage_from_fighting,damage_from_poison,damage_from_ground,damage_from_flying,damage_from_psychic,damage_from_bug,damage_from_rock,damage_from_ghost,damage_from_dragon,damage_from_dark,damage_from_steel,damage_from_fairy
2.0,Normal,2.0,Water,Dragon,1.8,152.0,3.0,540.0,75.0,95.0,95.0,95.0,95.0,85.0,45.0,70.0,243.0,1000000.0,2.0,True,0.5,20.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0
3.0,Normal,1.0,Grass,None,0.5,5.0,2.0,310.0,40.0,45.0,35.0,65.0,55.0,70.0,45.0,70.0,62.0,1059860.0,2.0,True,0.875,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,Normal,1.0,Grass,None,0.3,3.2,3.0,210.0,42.0,30.0,38.0,30.0,38.0,32.0,235.0,70.0,42.0,1059860.0,1.0,True,0.0,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,Mythical,2.0,Dark,Grass,1.8,70.0,1.0,600.0,105.0,120.0,105.0,70.0,95.0,105.0,3.0,0.0,300.0,1250000.0,1.0,False,0.5,120.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,0.0,4.0,1.0,0.5,1.0,0.5,1.0,2.0
5.0,Normal,2.0,Fire,Psychic,1.3,92.9,2.0,540.0,105.0,30.0,105.0,140.0,105.0,55.0,60.0,70.0,189.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,1.0,2.0,1.0,0.5,1.0,2.0,2.0,1.0,2.0,0.5,0.5
6.0,Normal,1.0,Grass,None,1.7,91.0,2.0,531.0,123.0,100.0,62.0,97.0,81.0,68.0,45.0,70.0,186.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,2.0,Grass,Steel,0.6,18.8,2.0,305.0,44.0,50.0,91.0,24.0,86.0,10.0,255.0,70.0,61.0,1000000.0,2.0,True,0.5,20.0,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5
1.0,Normal,1.0,Water,None,0.9,10.0,2.0,200.0,20.0,10.0,55.0,15.0,20.0,80.0,255.0,70.0,40.0,1250000.0,2.0,True,0.5,5.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2.0,Normal,2.0,Water,Fairy,0.8,28.5,3.0,420.0,100.0,50.0,80.0,60.0,80.0,50.0,75.0,70.0,189.0,800000.0,2.0,True,0.5,10.0,1.0,0.25,0.5,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0
6.0,Normal,1.0,Dragon,None,0.8,17.5,3.0,452.0,68.0,75.0,53.0,83.0,113.0,60.0,45.0,35.0,158.0,1250000.0,1.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7.0,Normal,2.0,Bug,Water,0.5,12.0,1.0,230.0,25.0,35.0,40.0,20.0,30.0,80.0,90.0,70.0,46.0,1000000.0,2.0,True,0.5,20.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
1.0,Normal,1.0,Fire,None,0.9,25.0,2.0,525.0,65.0,130.0,60.0,95.0,110.0,65.0,45.0,70.0,184.0,1000000.0,1.0,True,0.875,35.0,1.0,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
7.0,Mythical,2.0,Fighting,Ghost,0.7,22.2,1.0,600.0,90.0,125.0,80.0,90.0,90.0,125.0,3.0,0.0,270.0,1250000.0,1.0,False,0.5,120.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,2.0,2.0,0.25,0.5,2.0,1.0,1.0,1.0,2.0
4.0,Normal,2.0,Ice,Ground,2.5,291.0,3.0,530.0,110.0,130.0,80.0,70.0,60.0,80.0,50.0,70.0,239.0,1250000.0,1.0,True,0.5,20.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
2.0,Normal,2.0,Dark,Fire,1.4,35.0,3.0,500.0,75.0,90.0,50.0,110.0,80.0,95.0,45.0,35.0,175.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
7.0,Legendary,1.0,Psychic,None,0.2,0.1,1.0,200.0,43.0,29.0,31.0,29.0,31.0,37.0,45.0,0.0,40.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
7.0,Normal,2.0,Grass,Ghost,1.6,36.6,2.0,530.0,78.0,107.0,75.0,100.0,100.0,70.0,45.0,70.0,239.0,1059860.0,1.0,True,0.875,15.0,0.0,2.0,0.5,0.5,0.5,2.0,0.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
8.0,Normal,1.0,Grass,None,0.4,2.2,3.0,250.0,40.0,40.0,60.0,40.0,60.0,10.0,190.0,50.0,50.0,1000000.0,1.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,Normal,2.0,Water,Flying,1.3,24.2,3.0,473.0,75.0,87.0,63.0,87.0,63.0,98.0,45.0,70.0,166.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
6.0,Normal,2.0,Fire,Flying,1.2,24.5,2.0,499.0,78.0,81.0,71.0,74.0,69.0,126.0,45.0,70.0,175.0,1059860.0,1.0,True,0.5,15.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
7.0,Normal,2.0,Grass,Flying,0.3,1.5,2.0,320.0,68.0,55.0,55.0,50.0,50.0,42.0,45.0,70.0,64.0,1059860.0,1.0,True,0.875,15.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Fire,Flying,1.7,100.5,1.0,634.0,78.0,104.0,78.0,159.0,115.0,100.0,45.0,70.0,285.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,2.0,2.0,0.25,1.0,0.5,1.0,0.0,1.0,1.0,0.25,4.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,2.0,Normal,Flying,1.4,39.2,3.0,310.0,35.0,85.0,45.0,35.0,35.0,75.0,190.0,70.0,62.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Normal,None,0.4,4.2,3.0,290.0,40.0,45.0,35.0,40.0,40.0,90.0,255.0,70.0,58.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,2.0,Water,Ice,1.7,120.0,3.0,475.0,90.0,70.0,80.0,70.0,95.0,70.0,75.0,70.0,166.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,125.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Electric,None,0.9,30.5,3.0,363.0,60.0,85.0,49.0,60.0,49.0,60.0,120.0,100.0,127.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
4.0,Normal,1.0,Bug,None,0.3,2.2,2.0,194.0,37.0,25.0,41.0,25.0,41.0,25.0,255.0,70.0,39.0,1059860.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
8.0,Normal,1.0,Steel,None,0.8,28.0,3.0,440.0,70.0,110.0,100.0,50.0,60.0,50.0,90.0,50.0,154.0,1000000.0,1.0,True,0.5,20.0,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5
3.0,Normal,2.0,Steel,Rock,0.4,60.0,3.0,330.0,50.0,70.0,100.0,40.0,40.0,30.0,180.0,35.0,66.0,1250000.0,1.0,True,0.5,35.0,0.25,1.0,2.0,1.0,1.0,0.5,4.0,0.0,4.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
1.0,Normal,1.0,Poison,None,0.9,30.0,3.0,325.0,80.0,80.0,50.0,40.0,50.0,25.0,190.0,70.0,65.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
6.0,Normal,2.0,Rock,Fairy,0.3,5.7,2.0,500.0,50.0,50.0,150.0,50.0,150.0,50.0,60.0,70.0,100.0,1250000.0,2.0,False,0.5,25.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0,1.0,0.0,0.5,4.0,1.0
8.0,Normal,1.0,Fighting,None,3.0,62.0,2.0,470.0,65.0,100.0,100.0,70.0,60.0,75.0,45.0,50.0,165.0,1000000.0,2.0,False,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
3.0,Normal,1.0,Fire,None,0.3,0.8,1.0,420.0,70.0,70.0,70.0,70.0,70.0,70.0,45.0,70.0,147.0,1000000.0,2.0,True,0.5,25.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
3.0,Normal,2.0,Bug,Water,0.5,1.7,2.0,269.0,40.0,30.0,32.0,50.0,52.0,65.0,200.0,70.0,54.0,1000000.0,2.0,True,0.5,15.0,1.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,1.0,Normal,None,1.4,46.5,1.0,440.0,80.0,80.0,80.0,55.0,55.0,90.0,120.0,70.0,154.0,1250000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2.0,Sub Legendary,1.0,Electric,None,1.9,178.0,2.0,580.0,90.0,85.0,75.0,115.0,100.0,115.0,3.0,35.0,261.0,1250000.0,1.0,False,0.5,80.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2.0,Normal,2.0,Dark,Fire,0.6,10.8,3.0,330.0,45.0,60.0,30.0,80.0,50.0,65.0,120.0,35.0,66.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0
5.0,Normal,2.0,Fire,Fighting,1.6,150.0,2.0,528.0,110.0,123.0,65.0,100.0,65.0,65.0,45.0,70.0,238.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,0.25,1.0,1.0,1.0,0.5,0.5,1.0
4.0,Normal,1.0,Normal,None,0.6,24.4,3.0,220.0,100.0,5.0,5.0,15.0,65.0,30.0,130.0,140.0,110.0,800000.0,1.0,True,0.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
8.0,Normal,2.0,Bug,Psychic,0.4,19.5,3.0,335.0,50.0,35.0,80.0,50.0,90.0,30.0,120.0,50.0,117.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.25,1.0,0.5,2.0,0.5,2.0,2.0,2.0,1.0,2.0,1.0,1.0
3.0,Normal,1.0,Grass,None,0.4,51.3,2.0,335.0,50.0,85.0,40.0,85.0,40.0,35.0,190.0,35.0,67.0,1059860.0,2.0,True,0.5,20.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,Sub Legendary,2.0,Psychic,Fairy,1.2,18.6,2.0,570.0,70.0,85.0,75.0,130.0,115.0,95.0,3.0,70.0,257.0,1250000.0,1.0,False,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
4.0,Normal,1.0,Rock,None,0.5,15.0,3.0,290.0,50.0,80.0,95.0,10.0,45.0,10.0,255.0,70.0,58.0,1000000.0,1.0,True,0.5,20.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
8.0,Normal,2.0,Dragon,Ghost,0.5,2.0,3.0,270.0,28.0,60.0,30.0,40.0,30.0,82.0,45.0,50.0,54.0,1250000.0,2.0,True,0.5,40.0,0.0,0.5,0.5,0.5,0.5,2.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,2.0
1.0,Normal,2.0,Poison,Ground,1.3,60.0,3.0,505.0,90.0,92.0,87.0,75.0,85.0,76.0,45.0,70.0,227.0,1059860.0,1.0,True,0.0,20.0,1.0,1.0,2.0,0.0,1.0,2.0,0.5,0.25,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5
1.0,Normal,2.0,Bug,Poison,1.4,40.5,1.0,495.0,65.0,150.0,40.0,15.0,80.0,145.0,45.0,70.0,223.0,1000000.0,1.0,True,0.5,15.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5
5.0,Normal,1.0,Psychic,None,1.0,20.1,3.0,490.0,110.0,65.0,75.0,125.0,85.0,30.0,50.0,70.0,221.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
8.0,Sub Legendary,1.0,Ice,None,2.2,800.0,1.0,580.0,100.0,145.0,130.0,65.0,110.0,30.0,3.0,35.0,290.0,1250000.0,1.0,False,0.5,120.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
5.0,Normal,2.0,Dark,Flying,1.2,39.5,3.0,510.0,110.0,65.0,105.0,55.0,95.0,80.0,60.0,35.0,179.0,1250000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0
8.0,Normal,2.0,Electric,Poison,0.4,11.0,3.0,242.0,40.0,38.0,35.0,54.0,35.0,40.0,75.0,50.0,48.0,1059860.0,1.0,True,0.5,25.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,4.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
3.0,Normal,2.0,Grass,Dragon,1.9,55.2,1.0,630.0,70.0,110.0,75.0,145.0,85.0,145.0,45.0,70.0,284.0,1059860.0,2.0,True,0.875,20.0,1.0,1.0,0.25,0.0,0.25,4.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
3.0,Normal,1.0,Normal,None,0.4,17.5,3.0,240.0,38.0,30.0,41.0,30.0,41.0,60.0,255.0,70.0,56.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1.0,Normal,1.0,Fire,None,1.7,95.0,3.0,500.0,65.0,100.0,70.0,80.0,80.0,105.0,60.0,70.0,175.0,1000000.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
1.0,Normal,1.0,Psychic,None,1.5,48.0,3.0,500.0,55.0,50.0,45.0,135.0,95.0,120.0,50.0,70.0,225.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
5.0,Normal,1.0,Fire,None,1.3,92.9,2.0,480.0,105.0,140.0,55.0,30.0,55.0,95.0,60.0,70.0,168.0,1059860.0,1.0,True,0.5,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
3.0,Legendary,2.0,Dragon,Flying,10.8,392.0,1.0,780.0,105.0,180.0,100.0,180.0,100.0,115.0,3.0,0.0,351.0,1250000.0,1.0,False,0.5,120.0,1.0,0.5,0.5,0.5,0.25,2.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0
2.0,Normal,2.0,Ice,Flying,0.9,16.0,3.0,330.0,45.0,55.0,45.0,65.0,45.0,75.0,45.0,70.0,116.0,800000.0,2.0,True,0.5,20.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,2.0,1.0
5.0,Normal,1.0,Fire,None,1.0,28.0,2.0,498.0,75.0,98.0,63.0,98.0,63.0,101.0,75.0,70.0,174.0,1000000.0,1.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
5.0,Normal,1.0,Dragon,None,1.0,36.0,3.0,410.0,66.0,117.0,70.0,40.0,50.0,67.0,60.0,35.0,144.0,1250000.0,2.0,True,0.5,40.0,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7.0,Normal,1.0,Fighting,None,0.6,7.0,3.0,338.0,47.0,82.0,57.0,42.0,47.0,63.0,225.0,70.0,68.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
6.0,Normal,1.0,Fairy,None,0.2,0.9,2.0,371.0,54.0,45.0,47.0,75.0,98.0,52.0,120.0,70.0,130.0,1000000.0,1.0,True,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
1.0,Normal,1.0,Fire,None,1.1,19.0,2.0,405.0,58.0,64.0,58.0,80.0,65.0,80.0,45.0,70.0,142.0,1059860.0,2.0,True,0.875,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
7.0,Normal,1.0,Water,None,0.4,7.5,2.0,320.0,50.0,54.0,54.0,66.0,56.0,40.0,45.0,70.0,64.0,1059860.0,2.0,True,0.875,15.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
6.0,Normal,1.0,Fairy,None,0.4,3.5,2.0,341.0,62.0,48.0,66.0,59.0,57.0,49.0,200.0,70.0,68.0,1000000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0
4.0,Normal,1.0,Electric,None,0.5,9.5,3.0,263.0,45.0,65.0,34.0,40.0,34.0,45.0,235.0,70.0,53.0,1059860.0,1.0,True,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,1.0,Psychic,None,0.6,1.0,1.0,455.0,75.0,50.0,80.0,95.0,90.0,65.0,45.0,70.0,159.0,800000.0,1.0,True,0.5,25.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
4.0,Normal,2.0,Dark,Ice,1.1,34.0,2.0,510.0,70.0,120.0,65.0,45.0,85.0,125.0,45.0,35.0,179.0,1059860.0,1.0,True,0.5,20.0,1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0
4.0,Normal,2.0,Normal,Flying,0.6,15.5,2.0,340.0,55.0,75.0,50.0,40.0,40.0,80.0,120.0,70.0,119.0,1059860.0,1.0,True,0.5,15.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0
4.0,Normal,2.0,Psychic,Fighting,1.6,56.4,1.0,618.0,68.0,165.0,95.0,65.0,115.0,110.0,45.0,35.0,278.0,1250000.0,1.0,True,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0
3.0,Mythical,1.0,Psychic,None,1.7,60.8,1.0,600.0,50.0,70.0,160.0,70.0,160.0,90.0,3.0,0.0,270.0,1250000.0,1.0,False,0.5,120.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0
7.0,Normal,1.0,Fire,None,0.4,4.3,2.0,320.0,45.0,65.0,40.0,60.0,40.0,70.0,45.0,70.0,64.0,1059860.0,1.0,True,0.875,15.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5
4.0,Normal,2.0,Water,Flying,1.0,65.0,3.0,345.0,45.0,20.0,50.0,60.0,120.0,50.0,25.0,70.0,69.0,1250000.0,1.0,True,0.5,25.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0
1.0,Normal,1.0,Fighting,None,1.6,130.0,3.0,505.0,90.0,130.0,80.0,65.0,85.0,55.0,45.0,70.0,227.0,1059860.0,1.0,True,0.75,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0
6.0,Normal,1.0,Water,None,0.3,7.0,2.0,314.0,41.0,56.0,40.0,62.0,44.0,71.0,45.0,70.0,63.0,1059860.0,1.0,True,0.875,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Water,Grass,0.5,2.6,3.0,220.0,40.0,30.0,30.0,40.0,50.0,30.0,255.0,70.0,44.0,1059860.0,2.0,True,0.5,15.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0
2.0,Normal,2.0,Grass,Flying,0.4,0.5,3.0,250.0,35.0,35.0,40.0,35.0,55.0,50.0,255.0,70.0,50.0,1059860.0,2.0,True,0.5,20.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
4.0,Normal,1.0,Water,None,1.2,24.0,3.0,460.0,69.0,69.0,76.0,69.0,86.0,91.0,75.0,70.0,161.0,600000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Dark,Normal,0.5,32.5,3.0,420.0,78.0,70.0,61.0,50.0,61.0,100.0,90.0,50.0,147.0,1000000.0,1.0,True,0.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.5,1.0,2.0
3.0,Normal,2.0,Ground,Dragon,2.0,82.0,1.0,520.0,80.0,100.0,80.0,80.0,80.0,100.0,45.0,70.0,234.0,1059860.0,2.0,True,0.5,20.0,1.0,0.5,1.0,0.0,1.0,4.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0
7.0,Normal,2.0,Normal,Dragon,3.0,185.0,3.0,485.0,78.0,60.0,85.0,135.0,91.0,36.0,70.0,70.0,170.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0
2.0,Normal,1.0,Water,None,0.9,28.5,3.0,480.0,75.0,105.0,75.0,105.0,75.0,45.0,75.0,70.0,168.0,1000000.0,2.0,True,0.5,20.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
2.0,Normal,2.0,Water,Electric,0.5,12.0,3.0,330.0,75.0,38.0,38.0,56.0,56.0,67.0,190.0,70.0,66.0,1250000.0,1.0,True,0.5,20.0,1.0,0.5,0.5,0.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0
1.0,Normal,1.0,Electric,None,0.5,10.4,3.0,330.0,40.0,30.0,50.0,55.0,55.0,100.0,190.0,70.0,66.0,1000000.0,1.0,False,0.5,20.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
3.0,Normal,2.0,Psychic,Fairy,1.6,48.4,1.0,618.0,68.0,85.0,65.0,165.0,135.0,100.0,45.0,35.0,278.0,1250000.0,1.0,True,0.5,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,1.0,1.0,0.5,1.0,1.0,2.0,0.0,1.0,2.0,1.0
